corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
HM52-38,pachy_d,65.51,-7.18,3.2,4.283332347869873,4.283332347869873,0.31119537353515625
HM52-38,pachy_s,65.51,-7.18,3.1,4.283332347869873,4.283332347869873,0.31119537353515625
HM52-43,pachy_s,63.52,-0.7,2.025,8.24305248260498,8.24305248260498,0.387334942817688
HM57-04,pachy_d,68.53,-10.67,3.6,2.4754891395568848,2.4754891395568848,0.15185195207595825
HM57-04,pachy_s,68.53,-10.67,3.37,2.4754891395568848,2.4754891395568848,0.15185195207595825
HM57-06,pachy_s,69.45,-14.54,3.7,1.8226866722106934,1.8226866722106934,-0.026897531002759933
HM57-07,pachy_s,68.43,-13.87,3.6,1.8884663581848145,1.8884663581848145,0.07210958749055862
HM57-08,pachy_d,68.17,-11.54,3.6,1.9716659784317017,1.9716659784317017,0.12859788537025452
HM57-08,pachy_s,68.17,-11.54,3.41,1.9716659784317017,1.9716659784317017,0.12859788537025452
HM57-10,pachy_s,67.16,-9.31,3.35,2.6204915046691895,2.6204915046691895,0.21083055436611176
HM57-13,bulloides,67.04,-6.59,2.5,4.825806140899658,4.825806140899658,0.2838533818721771
HM57-13,pachy_d,67.04,-6.59,2.7,4.825806140899658,4.825806140899658,0.2838533818721771
HM57-13,pachy_s,67.04,-6.59,2.75,4.825806140899658,4.825806140899658,0.2838533818721771
HM57-14,bulloides,67.0,-6.21,2.4,4.825806140899658,4.825806140899658,0.2838533818721771
HM57-14,pachy_d,67.0,-6.21,2.3,4.825806140899658,4.825806140899658,0.2838533818721771
HM57-14,pachy_s,67.0,-6.21,2.68,4.825806140899658,4.825806140899658,0.2838533818721771
HM58-02,bulloides,62.89,1.37,1.6,11.424222230911255,9.151978492736816,0.2946374714374542
HM58-02,pachy_d,62.89,1.37,1.3,11.424222230911255,9.151978492736816,0.2946374714374542
HM58-03,bulloides,62.89,1.38,1.6,11.424222230911255,9.151978492736816,0.2946374714374542
HM58-03,pachy_d,62.89,1.38,1.4,11.424222230911255,9.151978492736816,0.2946374714374542
HM71-14,pachy_s,69.98,-18.08,3.26,0.571498453617096,0.571498453617096,-0.23397697508335114
HM71-19,pachy_s,69.48,-9.51,3.2,2.768145799636841,2.768145799636841,0.13516543805599213
HM71-28,pachy_s,65.67,-3.71,2.56,6.302291393280029,6.302291393280029,0.36854442954063416
HM79-6/4,pachy_d,62.97,2.7,1.425,9.16108512878418,9.16108512878418,0.2451619952917099
HM79-6/4,pachy_s,62.97,2.7,1.93,9.16108512878418,9.16108512878418,0.2451619952917099
HM80-30,pachy_s,71.78,1.6,2.87,5.272959232330322,5.272959232330322,0.29778623580932617
HM80-42,pachy_s,72.25,-9.23,3.47,1.1716949939727783,1.1716949939727783,-0.10853315144777298
HM80-60,pachy_s,68.9,-11.85,3.93,1.9716659784317017,1.9716659784317017,0.12859788537025452
HM94-25/1,pachy_s,75.6,1.3,3.62,0.9040567278862,0.9040567278862,0.180308997631073
HM94-34/1,pachy_s,73.77,2.38,3.89,1.011186122894287,1.011186122894287,0.2596210539340973
HU73-031-7,pachy_s,42.9783,-55.2483,1.845,7.993790626525879,12.71560287475586,-0.970013439655304
HU73-031-7,ruber_w,42.9783,-55.2483,-0.615,7.993790626525879,12.71560287475586,-0.970013439655304
HU90-013-013 P,pachy_s,58.21,-47.37,2.47,7.03171181678772,5.183467388153076,-0.03783305361866951
INMD2-72Bx6,ruber_w,34.95,-21.67,0.65,18.035149765014648,20.25806427001953,1.0770841836929321
INMD42Bx8,ruber_w,28.57,-46.36,-0.4,21.805352020263673,23.957250595092773,1.2038514614105225
INMD48BX.1,ruber_w,29.31,-43.22,-0.48,21.179131317138673,23.392431259155273,1.1890177726745605
INMD52P,ruber_w,31.53,-37.87,-0.25,20.088360214233397,22.580934524536133,1.185692548751831
INMD68BX.6,ruber_w,34.81,-28.36,-0.27,18.297088623046875,20.697235107421875,1.0339324474334717
IOW226920-3,bulloides,-22.45,12.36,0.0566416128873824,15.173144102096558,17.100088119506836,0.46416911482810974
J-11,pachy_s,40.12,134.0,2.95,19.928171157836914,11.4668550491333,-0.21226195991039276
JM96-1225,pachy_s,64.91,-29.29,3.03,7.685089588165283,7.685089588165283,-0.031654320657253265
Jm 97-948/2A & MD 95-2011,pachy_d,66.97,7.64,1.287657488,8.617048263549805,8.617048263549805,0.24619077146053314
Jm 97-948/2A & MD 95-2011,pachy_s,66.97,7.64,1.963064356,8.617048263549805,8.617048263549805,0.24619077146053314
K-119,bulloides,50.42,167.73,2.1666667,2.7397569179534913,5.457217693328857,-0.6470322608947754
KET 80-19,bulloides,40.55,13.35,1.24,14.844354057312012,19.0118350982666,1.3439841270446777
KET 80-19,pachy_d,40.55,13.35,1.2,14.844354057312012,19.0118350982666,1.3439841270446777
KET 80-19,ruber_w,40.55,13.35,0.7,14.844354057312012,19.0118350982666,1.3439841270446777
KET 82-16,bulloides,41.52,17.98,1.4300000000000002,13.989456176757812,18.10636329650879,1.4140937328338623
KET 82-16,ruber_w,41.52,17.98,0.6799999999999999,13.989456176757812,18.10636329650879,1.4140937328338623
KET80-04,bulloides,39.67,13.57,1.39,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-04,pachy_d,39.67,13.57,1.3,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-04,ruber_w,39.67,13.57,0.64,14.791779136657714,19.274702072143555,1.3504923582077026
KET80-11,bulloides,39.16,15.08,1.87,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-11,pachy_d,39.16,15.08,1.4,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-11,ruber_w,39.16,15.08,0.62,15.081528472900391,19.390411376953125,1.3983945846557617
KET80-40,bulloides,36.79,11.82,0.97,15.29890308380127,19.19013786315918,1.2788442373275757
KET80-40,pachy_d,36.79,11.82,1.7,15.29890308380127,19.19013786315918,1.2788442373275757
KET80-40,ruber_w,36.79,11.82,-0.05,15.29890308380127,19.19013786315918,1.2788442373275757
KNR 31 GPC-5,ruber_w,33.69,-57.62,-0.15000000000000002,19.424728012084962,22.270917892456055,1.0876065492630005
KR88-02,bulloides,-45.75,82.93,1.96,9.114749908447266,9.142901420593262,-0.18770742416381836
KR88-02,pachy_s,-45.75,82.93,2.12,9.114749908447266,9.142901420593262,-0.18770742416381836
KR88-03,bulloides,-46.07,90.11,1.98,7.44190772374471,8.545194625854492,-0.24077656865119934
KR88-05,bulloides,-52.94,109.92,2.97,2.4574999809265137,3.0151195526123047,-0.32317039370536804
KR88-05,pachy_s,-52.94,109.92,3.19,2.4574999809265137,3.0151195526123047,-0.32317039370536804
KR88-06,bulloides,-49.02,128.77,2.26,6.699999809265137,8.825762748718262,-0.2619308531284332
KR88-06,pachy_s,-49.02,128.77,3.56,6.699999809265137,8.825762748718262,-0.2619308531284332
KR88-09,bulloides,-50.59,147.15,3.22,8.362489700317383,9.163126945495605,-0.2672727406024933
KR88-10,bulloides,-54.19,144.78,2.73,1.582565704981486,2.753079414367676,-0.33197832107543945
KR88-10,pachy_s,-54.19,144.78,3.03,1.582565704981486,2.753079414367676,-0.33197832107543945
KR88-13,pachy_s,-57.95,144.58,3.43,0.9750752151012421,1.971224069595337,-0.3413659334182739
KS76-13,sacculifer,12.58,-63.05,-1.73,27.311357498168945,27.311357498168945,0.6935448050498962
LOREX 1,pachy_s,88.42,-174.5,1.77,-1.6982500553131104,-1.6982500553131104,-2.014406681060791
LOREX 10,pachy_s,89.67,-131.05,2.0,-1.5499999523162842,-1.5499999523162842,-2.0014560222625732
LOREX 11,pachy_s,89.58,-89.6,1.83,-1.7342000007629395,-1.7342000007629395,-1.8152388334274292
LOREX 2,pachy_s,88.76,-166.01,1.95,-1.5800000429153442,-1.5800000429153442,-2.0515549182891846
LOREX 3,pachy_s,88.84,-166.68,1.7,-1.5800000429153442,-1.5800000429153442,-2.0515549182891846
LOREX 6,pachy_s,89.14,-165.01,1.98,-1.559999942779541,-1.559999942779541,-2.053947925567627
LOREX 8,pachy_s,89.62,-136.01,2.01,-1.5499999523162842,-1.5499999523162842,-1.992262840270996
LOREX 9,pachy_s,89.64,-128.03,1.97,-1.5499999523162842,-1.5499999523162842,-2.004305601119995
M35006-5,ruber_w,16.42,-62.455,-2.13,27.239778518676758,27.239778518676758,0.7296225428581238
M35020-1,ruber_w,17.93,-65.67,-2.49,27.447189331054688,27.447189331054688,0.6972176432609558
M35025-1,ruber_w,17.753,-67.008,-1.88,27.432863235473633,27.432863235473633,0.697884738445282
M35031-2,ruber_w,16.71,-78.633,-2.22,27.8076229095459,27.8076229095459,0.837067723274231
M35033-1,ruber_w,16.913,-79.018,-1.87,27.666345596313477,27.666345596313477,0.8402566313743591
M35052-5,ruber_w,16.57,-77.693,-2.32,27.625762939453125,27.625762939453125,0.8321929574012756
M35053-3,ruber_w,16.543,-76.868,-2.04,27.5820255279541,27.5820255279541,0.8242834210395813
M35054-1,ruber_w,16.535,-76.645,-2.24,27.5820255279541,27.5820255279541,0.8242834210395813
M5/3a-422.2,ruber_w,24.39,58.0417,-1.88,24.54752426147461,27.61186408996582,0.6741192936897278
M7-5-23341,pachy_s,70.95,-5.53,3.31,2.904902458190918,2.904902458190918,0.18699859082698822
M7-5-23342,pachy_s,71.64,-8.45,2.95,1.1533361673355103,1.1533361673355103,0.037890512496232986
M7-5-23343,pachy_s,72.2,-13.0,3.29,0.5632094144821167,0.5632094144821167,-0.33106333017349243
M7-5-23344,pachy_s,71.73,-15.58,3.3,0.34414246678352356,0.34414246678352356,-0.32607465982437134
M7-5-23345,pachy_s,71.67,-14.32,3.46,0.6513778567314148,0.6513778567314148,-0.2830355763435364
M7-5-23346,pachy_s,71.29,-14.07,3.35,0.6513778567314148,0.6513778567314148,-0.2830355763435364
M7-5-23347,pachy_s,70.44,-16.04,3.46,2.1128342151641846,2.1128342151641846,-0.2459876835346222
M7-5-23348,pachy_s,70.42,-18.95,3.34,0.03734928369522095,0.03734928369522095,-0.3525671064853668
M7-5-23349,pachy_s,70.39,-19.35,3.24,-0.3091779947280884,-0.3091779947280884,-0.3760922849178314
M7-5-23350,pachy_s,70.4,-19.35,3.32,-0.3091779947280884,-0.3091779947280884,-0.3760922849178314
M7-5-23351,pachy_s,70.36,-18.21,3.4,0.03734928369522095,0.03734928369522095,-0.3525671064853668
M7-5-23352,pachy_s,70.01,-12.42,3.36,1.0452924966812134,1.0452924966812134,-0.036103423684835434
M7-5-23353,pachy_s,70.57,-12.72,3.38,1.0452924966812134,1.0452924966812134,-0.036103423684835434
M7-5-23354,pachy_s,70.33,-10.63,3.03,2.1426146030426025,2.1426146030426025,0.05455378443002701
M7-5-23359,pachy_s,65.53,-4.15,3.3,6.082881450653076,6.082881450653076,0.3548789322376251
MD 77-176,ruber_w,14.52,93.13,-3.12,27.848039627075195,27.848039627075195,-0.07402470707893372
MD 77-191,ruber_w,7.5,76.72,-2.585,28.136648178100586,28.136648178100586,0.39995646476745605
MD 79-254,ruber_w,-17.88,38.67,-1.98,26.800933837890625,26.800933837890625,0.4309566915035248
MD 79-255,ruber_w,-19.0,37.5,-2.0,26.7730770111084,26.7730770111084,0.4347999095916748
MD 79-256,ruber_w,-19.57,37.03,-2.18,26.7730770111084,26.7730770111084,0.4347999095916748
MD 79-257,ruber_w,-20.4,36.33,-1.9,26.3988037109375,26.3988037109375,0.43789756298065186
MD 90-905,bulloides,37.74,-10.17,-0.216,15.955373191833496,17.86865997314453,0.9440039396286011
MD 95-2011,pachy_d,66.97,7.64,1.29,8.617048263549805,8.617048263549805,0.24619077146053314
MD 95-2011,pachy_s,66.97,7.64,1.96,8.617048263549805,8.617048263549805,0.24619077146053314
MD 95-2015,bulloides,58.76,-25.96,1.55,8.631889247894287,9.66833782196045,0.3552604019641876
MD 95-2037,bulloides,37.09,-32.03,0.17,17.12117919921875,19.71830940246582,0.9743372201919556
MD 98-2165,ruber_w,-9.65,118.34,-2.66,28.030305862426758,28.030305862426758,0.2636459469795227
MD 98-2192,ruber_w,26.65,125.82,-2.24,23.079449081420897,25.548776626586914,-0.026847263798117638
MD 99-2344,bulloides,41.1,4.84,1.12,13.350949096679688,17.190935134887695,1.2863472700119019
MD 99-2346,bulloides,42.04,4.15,1.32,13.359877586364746,16.771520614624023,1.3177658319473267
MD00-2358PC  ,ruber_w,-12.28,112.71,-2.0,28.14483070373535,28.14483070373535,0.30962520837783813
MD002359G ,ruber_w,-9.22,114.72,-2.4421623193999995,27.755022048950195,27.755022048950195,0.26007184386253357
MD002360,ruber_w,-20.09,112.66,-1.7105350538,25.490875244140625,25.490875244140625,0.4156769812107086
MD01-2416PC,pachy_s,51.27,167.73,2.39,9.238499760627747,5.42812967300415,-0.6452925205230713
MD012377,ruber_w,-12.05,121.1,-3.045,28.570249557495117,28.570249557495117,0.33095818758010864
MD012378,ruber_w,-13.07,121.12,-2.995,28.53633689880371,28.53633689880371,0.3410831391811371
MD012386,ruber_w,1.12,129.12,-2.62,29.350425720214844,29.350425720214844,0.22239595651626587
MD012391,ruber_w,8.03,110.0,-3.43,27.990997314453125,27.990997314453125,0.1495635062456131
MD012394,sacculifer,13.78,110.25,-2.08,27.415298461914062,27.415298461914062,0.18518424034118652
MD012398,ruber_w,23.15,124.07,-2.565,23.83677101135254,26.21154022216797,0.08494545519351959
MD012404,ruber_w,26.13,125.13,-2.355,23.079449081420897,25.548776626586914,-0.026847263798117638
MD012419,bulloides,38.88,143.32,1.17,10.803818130493164,15.496753692626953,-0.28197285532951355
MD017379,ruber_w,-12.05,121.75,-2.4,28.570249557495117,28.570249557495117,0.33095818758010864
MD122-MC05,ruber_w,0.81,134.48,-3.04,29.161598205566406,29.161598205566406,0.2086130678653717
MD73-004,ruber_w,-4.97,61.67,-1.54,28.2731990814209,28.2731990814209,0.4408979117870331
MD73-004,sacculifer,-4.97,61.67,-1.41,28.2731990814209,28.2731990814209,0.4408979117870331
MD76 125,ruber_w,8.35,75.2,-2.63,28.367630004882812,28.367630004882812,0.4093306064605713
MD76-123,ruber_w,6.24,78.4,-2.14,28.13983726501465,28.13983726501465,0.3704570233821869
MD76-127,ruber_w,12.33,73.844,-2.16,28.580108642578125,28.580108642578125,0.47588714957237244
MD76-128,ruber_w,13.08,73.19,-2.18,28.514503479003906,28.514503479003906,0.4947308301925659
MD76-135,ruber_w,14.27,50.31,-1.89,27.2399959564209,27.2399959564209,0.5668953061103821
MD76-136,ruber_w,12.52,46.49,-1.82,28.009971618652344,28.009971618652344,0.6553695797920227
MD77-169,ruber_w,10.21,95.05,-3.28,28.4325008392334,28.4325008392334,0.012505440972745419
MD77-171,ruber_w,11.76,94.15,-3.1,27.834474563598633,27.834474563598633,-0.009704727679491043
MD77-191,ruber_w,7.3,76.43,-2.59,28.136648178100586,28.136648178100586,0.39995646476745605
MD77-194,ruber_w,10.47,75.23,-2.62,28.471925735473633,28.471925735473633,0.41934308409690857
MD77-200,ruber_w,16.33,67.54,-1.35,27.81505012512207,27.81505012512207,0.6476311087608337
MD77180,ruber_w,18.47,89.42,-2.75,28.25056266784668,28.25056266784668,-0.26179295778274536
MD79256,ruber_w,-19.58,37.04,-2.15,26.7730770111084,26.7730770111084,0.4347999095916748
MD84-527,bulloides,-43.82,51.32,2.4000000000000004,5.646089394887288,7.7794575691223145,-0.20212259888648987
MD84-527,pachy_s,-43.82,51.32,2.195,5.646089394887288,7.7794575691223145,-0.20212259888648987
MD84-627,ruber_w,32.23,33.75,-0.08,18.08707504272461,21.97784996032715,1.657820463180542
MD90-917    ,bulloides,41.28,17.62,1.2,13.989456176757812,18.10636329650879,1.4140937328338623
MD90-917    ,ruber_w,41.28,17.62,0.66,13.989456176757812,18.10636329650879,1.4140937328338623
MD90-948   ,ruber_w,2.15,76.36,-0.66,28.951169967651367,28.951169967651367,0.38975274562835693
MD90949,ruber_w,5.06,73.88,-2.49,28.82297706604004,28.82297706604004,0.419638454914093
MD90959,ruber_w,2.09,76.12,-2.46,28.951169967651367,28.951169967651367,0.38975274562835693
MD95-2005    ,pachy_d,57.03,-10.06,1.09,12.989586114883423,11.121695518493652,0.44448381662368774
MD95-2010,pachy_s,66.68,7.57,2.1,8.617048263549805,8.617048263549805,0.24619077146053314
MD95-2017    ,pachy_d,53.04,-33.53,1.47,11.412799596786499,8.87597370147705,0.21322904527187347
MD95-2019    ,pachy_d,51.09,-43.22,1.19,12.655404567718506,9.795364379882812,0.05275784432888031
MD95-2019    ,pachy_s,51.09,-43.22,2.2,12.655404567718506,9.795364379882812,0.05275784432888031
MD95-2021    ,pachy_d,50.86,-42.74,1.09,13.652673244476318,11.48214054107666,0.0728224441409111
MD95-2023    ,pachy_d,50.97,-43.22,1.2,14.30280089378357,11.504973411560059,0.039832279086112976
MD95-2023    ,pachy_s,50.97,-43.22,2.09,14.30280089378357,11.504973411560059,0.039832279086112976
MD95-2038    ,pachy_d,37.75,-27.19,0.54,21.939556121826172,19.058605194091797,0.8918478488922119
MD95-2039    ,pachy_d,40.58,-10.35,0.72,18.816353797912598,16.571054458618164,0.7719508409500122
MD95-2041    ,pachy_d,37.83,-9.51,1.89,18.691528797149658,17.271671295166016,0.9481886625289917
MD952001,ruber_w,46.8,-8.67,0.35,12.157641983032226,14.510506629943848,0.5914362668991089
MD952038,ruber_w,37.75,-20.19,-0.12,16.4012788772583,18.783605575561523,0.9234552383422852
MD97-2134,ruber_w,-9.91,144.66,-2.51,27.699872970581055,27.699872970581055,0.32576578855514526
MD972142,ruber_w,12.68,119.45,-3.1,28.429611206054688,28.429611206054688,0.185385599732399
MD972146,sacculifer,20.12,117.38,-1.95,26.45128631591797,26.45128631591797,0.24639230966567993
MD972148,sacculifer,19.78,117.53,-1.86,26.702417373657227,26.702417373657227,0.23927398025989532
MD972151,sacculifer,8.72,109.87,-2.61,27.990997314453125,27.990997314453125,0.1495635062456131
MD98 2167,ruber_w,-13.09,121.35,-2.61,28.53633689880371,28.53633689880371,0.3410831391811371
MD98-2172,ruber_w,-8.52,128.15,-2.79,28.386262893676758,28.386262893676758,0.2996434271335602
MD99-2284,pachy_s,62.37,-0.98,1.51,8.957529067993164,8.957529067993164,0.38090845942497253
MD99-2307Hy,pachy_s,77.96,-13.85,4.23,-0.7304311394691467,-0.7304311394691467,-1.3687068223953247
MD99-2308Hy ,pachy_s,72.92,-13.98,3.62,0.1952393800020218,0.1952393800020218,-0.41003307700157166
MD99-2309Hy ,pachy_s,72.92,-14.99,3.59,0.07307153195142746,0.07307153195142746,-0.461915522813797
MD99-2310Hy,pachy_s,72.87,-16.18,3.52,-1.138777494430542,-1.138777494430542,-0.5216272473335266
MD99-2314Hy ,pachy_s,70.0,-17.51,4.11,1.3426759243011475,1.3426759243011475,-0.30926844477653503
MG-237,ruber_w,-5.2,11.33,-2.19,24.97711944580078,24.97711944580078,0.5218501687049866
NA 87-22,bulloides,55.5,-14.7,1.13,10.148281288146972,11.695122718811035,0.48102322220802307
NIOP 905,bulloides,10.76,51.95,-1.07,26.158205032348633,26.158205032348633,0.5354698896408081
NIOP 905,ruber_w,10.76,51.95,-1.68,26.158205032348633,26.158205032348633,0.5354698896408081
NIOP 905,sacculifer,10.76,51.95,-1.46,26.158205032348633,26.158205032348633,0.5354698896408081
NO 82-13,bulloides,40.55,-10.44,0.48,14.457040596008301,16.571054458618164,0.7719508409500122
NP90-39,pachy_s,77.26,9.09,3.25,3.3168270587921143,3.3168270587921143,0.13847264647483826
Nes GGC-15,pachy_s,48.61,150.43,2.46,8.59955096244812,4.678958892822266,-0.7958585619926453
ODP 1014,bulloides,32.83,-119.98,0.12,14.456061935424804,15.80532455444336,-0.43622416257858276
ODP 1017,bulloides,34.53,-120.89,-0.42,13.459506797790528,14.392621040344238,-0.5158795714378357
ODP 769A,ruber_w,9.32,141.05,-2.57,28.869308471679688,28.869308471679688,0.17692288756370544
ODP 806B,ruber_w,0.32,159.36,-2.3,29.301958084106445,29.301958084106445,0.28499311208724976
ODP 893,bulloides,34.29,-120.04,-0.05,16.353393077850342,14.742271423339844,-0.4821045696735382
ODP 893,pachy_s,34.29,-120.04,0.4,16.353393077850342,14.742271423339844,-0.4821045696735382
ODP 980,pachy_d,55.48,-14.7,1.27,13.7215576171875,11.695122718811035,0.48102322220802307
ODP Site 883,pachy_s,51.2,167.77,2.16,9.238499760627747,5.42812967300415,-0.6452925205230713
OMEX PE 109-5,bulloides,42.63,-10.17,0.6,13.693701553344727,15.729751586914062,0.7020502090454102
Orgon4-KS8,ruber_w,23.4667,59.1917,-1.87,24.65707778930664,27.282785415649414,0.6629296541213989
P1-91-AR-JPC5,pachy_s,81.12,43.43,3.41,-1.3827778100967407,-1.3827778100967407,-0.855779767036438
PAR87A-01,bulloides,54.42,-149.43,1.99,10.198085308074951,6.804209232330322,-0.8052250146865845
PAR87A-01,pachy_s,54.42,-149.43,2.28,10.198085308074951,6.804209232330322,-0.8052250146865845
PAR87A-02,bulloides,54.29,-149.61,2.57,10.198085308074951,6.804209232330322,-0.8052250146865845
PAR87A-02,pachy_s,54.29,-149.61,2.49,10.198085308074951,6.804209232330322,-0.8052250146865845
PAR87A-10,bulloides,54.36,-148.47,2.26,10.669583082199097,6.97700309753418,-0.8056355714797974
PAR87A-10,pachy_s,54.36,-148.47,2.25,10.669583082199097,6.97700309753418,-0.8056355714797974
PC17,ruber_w,21.36,-158.19,-1.8483886,25.27996063232422,25.27996063232422,0.33359259366989136
PC20,ruber_w,21.34,158.17,-1.8185243,26.886167526245117,26.886167526245117,0.32166579365730286
PS1414-1,pachy_s,-73.6035,-35.313,3.752,-1.7223399877548218,-1.7223399877548218,-0.2717609703540802
PS1415-1,pachy_s,-74.09283333333333,-35.65133333333333,3.708,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1416-1,pachy_s,-74.331,-36.012,3.684,-1.750599980354309,-1.750599980354309,-0.26942726969718933
PS1417-1,pachy_s,-74.4235,-35.7365,3.653,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1418-1,pachy_s,-74.47566666666667,-35.5935,3.604,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1419-1,pachy_s,-74.66533333333334,-35.08233333333333,3.653,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1420-1,pachy_s,-74.653,-32.9695,3.691,-1.7377500534057617,-1.7377500534057617,-0.27528560161590576
PS1421-1,pachy_s,-74.67383333333333,-33.957,3.648,-1.7893600463867188,-1.7893600463867188,-0.2736849784851074
PS1492-1,pachy_s,-74.41766666666666,-35.50083333333333,3.702,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1493-2,pachy_s,-74.2485,-35.48533333333334,3.632,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1494-2,pachy_s,-74.18183333333333,-35.5005,3.741,-1.74931001663208,-1.74931001663208,-0.27081939578056335
PS1495-1,pachy_s,-74.1825,-36.590333333333334,3.677,-1.750599980354309,-1.750599980354309,-0.26942726969718933
PS1496-2,pachy_s,-73.98833333333333,-35.155166666666666,3.768,-1.7223399877548218,-1.7223399877548218,-0.2717609703540802
PS1497-1,pachy_s,-73.96616666666667,-35.92166666666667,3.752,-1.7223399877548218,-1.7223399877548218,-0.2717609703540802
PS1498-1,pachy_s,-73.48616666666666,-35.5275,3.832,-1.7223399877548218,-1.7223399877548218,-0.2717609703540802
PS1499-2,pachy_s,-73.49983333333333,-32.021166666666666,3.878,-1.7999999523162842,-1.7999999523162842,-0.2755087912082672
PS1605-3,pachy_s,-74.05266666666667,-31.755,3.653,-1.508827805519104,-1.508827805519104,-0.2770448923110962
PS1606-1,pachy_s,-73.5005,-30.007833333333334,3.729,-1.5774999856948853,-1.5774999856948853,-0.2786872386932373
PS1607-1,pachy_s,-74.10033333333334,-33.68066666666667,3.758,-1.7893600463867188,-1.7893600463867188,-0.2736849784851074
PS1608-1,pachy_s,-74.6575,-34.03183333333333,3.675,-1.8112000226974487,-1.8112000226974487,-0.27222317457199097
PS1609-2,pachy_s,-74.687,-38.24733333333333,3.628,-1.843382477760315,-1.843382477760315,-0.2661261260509491
PS1610-4,pachy_s,-74.65433333333333,-37.00083333333333,3.664,-1.750599980354309,-1.750599980354309,-0.26790550351142883
PS1611-1,pachy_s,-74.6155,-36.026833333333336,3.679,-1.750599980354309,-1.750599980354309,-0.26942726969718933
PS1612-1,pachy_s,-74.40466666666667,-37.022333333333336,3.625,-1.750599980354309,-1.750599980354309,-0.26790550351142883
PS1613-2,pachy_s,-74.24366666666667,-36.683,3.641,-1.750599980354309,-1.750599980354309,-0.26942726969718933
PS1614-1,pachy_s,-75.27766666666666,-34.68233333333333,3.576,-1.785599946975708,-1.785599946975708,-0.2715250849723816
PS1615-2,pachy_s,-75.49533333333333,-36.242333333333335,3.636,-1.7961000204086304,-1.7961000204086304,-0.2684990167617798
PS1626-1,pachy_s,-75.29,-33.098166666666664,3.61,-1.785599946975708,-1.785599946975708,-0.27314919233322144
PS1654-1,bulloides,-50.162,5.766000000000001,3.03,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1654-1,pachy_s,-50.162,5.766000000000001,2.796666666666667,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1750-7,bulloides,-42.695,12.183,2.085,10.729603290557861,11.641510009765625,0.039412904530763626
PS1752-5,bulloides,-45.621,9.61,2.268,5.9997498989105225,7.632865905761719,-0.17227871716022491
PS1754-2,bulloides,-46.5378,7.997200000000001,2.488,5.066500027974446,6.101994514465332,-0.1998613327741623
PS1754-2,pachy_s,-46.767,7.594,2.205,5.066500027974446,6.101994514465332,-0.1998613327741623
PS1755-1,pachy_s,-47.789,7.103,1.7,4.631499767303467,5.455455780029297,-0.2235063761472702
PS1756-6,bulloides,-48.896,6.729,2.8425000000000002,4.04800009727478,4.9096808433532715,-0.2383919507265091
PS1756-6,pachy_s,-48.896,6.729,2.88,4.04800009727478,4.9096808433532715,-0.2383919507265091
PS1759-1,bulloides,-50.165,5.755,3.2,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1759-1,pachy_s,-50.165,5.755,2.875,2.71958327293396,3.462667465209961,-0.2568574547767639
PS1775-5,bulloides,-50.952,-7.503,3.185,1.0576510429382324,2.712796449661255,-0.279879629611969
PS1775-5,pachy_s,-50.952,-7.503,3.2075,1.0576510429382324,2.712796449661255,-0.279879629611969
PS1776-6,pachy_s,-49.73,-8.772,3.02,2.384500026702881,3.160956621170044,-0.26234760880470276
PS1777-7,bulloides,-48.233,-11.033,2.665,2.866988261540731,4.717170238494873,-0.23870277404785156
PS1777-7,pachy_s,-48.233,-11.033,2.3800000000000003,2.866988261540731,4.717170238494873,-0.23870277404785156
PS1778-1,bulloides,-49.012,-12.703,2.5780000000000003,3.6071667671203613,4.741333484649658,-0.2611403465270996
PS1778-1,pachy_s,-49.012,-12.702999999999998,2.37,3.6071667671203613,4.741333484649658,-0.2611403465270996
PS1779-3,bulloides,-50.395,-14.077,3.01,2.362666686375936,3.1195526123046875,-0.2734755873680115
PS1779-3,pachy_s,-50.395,-14.077,3.0133333333333336,2.362666686375936,3.1195526123046875,-0.2734755873680115
PS2075-3,bulloides,-40.808,13.725,2.0580000000000003,14.167111078898111,15.011625289916992,0.23643510043621063
PS2075-3,pachy_d,-40.808,13.725,2.06,14.167111078898111,15.011625289916992,0.23643510043621063
PS2075-3,pachy_s,-40.808,13.725,1.21,14.167111078898111,15.011625289916992,0.23643510043621063
PS2075-3,ruber_w,-40.808,13.725,0.23099999999999998,14.167111078898111,15.011625289916992,0.23643510043621063
PS2076-1,bulloides,-41.135,13.481,2.008,14.25129222869873,14.001463890075684,0.1560819000005722
PS2076-1,pachy_d,-41.135,13.481,1.6533333333333333,14.25129222869873,14.001463890075684,0.1560819000005722
PS2076-1,ruber_w,-41.135,13.481,0.4416,14.25129222869873,14.001463890075684,0.1560819000005722
